ID_Venta,Fecha,Producto,Categoria,Canal,Precio_Venta,Costo_Repo,Comision_Plat,Costo_Envio
779,2026-03-26 08:00:00,Proteína Isolate 1kg,Proteínas,ML_Clasico,45488.61,32000,6823.29,3500
780,2026-02-14 12:00:00,Proteína Isolate 1kg,Proteínas,ML_Premium,44525.12,32000,13357.54,3500
781,2026-01-30 08:00:00,Shaker Pro,Accesorios,Instagram/Directo,4952.8,3500,0.0,0
782,2026-03-16 11:00:00,Proteína Whey 1kg,Proteínas,Instagram/Directo,36538.11,25000,0.0,3500
783,2026-04-15 19:00:00,Aminoácidos BCAA 200g,Suplementos,ML_Clasico,16260.84,12000,2439.13,0
784,2026-02-24 15:00:00,Creatina Monohidrato 500g,Creatinas,ML_Clasico,38422.37,26000,5763.36,3500
785,2026-03-31 11:00:00,Aminoácidos BCAA 200g,Suplementos,ML_Premium,16971.53,12000,5091.46,0
786,2026-01-14 01:00:00,Proteína Isolate 1kg,Proteínas,ML_Premium,43996.76,32000,13199.03,3500
787,2026-01-12 06:00:00,Creatina Monohidrato 500g,Creatinas,ML_Clasico,38904.53,26000,5835.68,3500
788,2026-02-02 09:00:00,Proteína Vegana 900g,Proteínas,Instagram/Directo,40571.72,28000,0.0,3500
789,2026-03-18 22:00:00,Shaker Pro,Accesorios,Instagram/Directo,4814.33,3500,0.0,0
790,2026-02-01 00:00:00,Cinto de Cuero Gym,Accesorios,Instagram/Directo,22254.64,15000,0.0,0
791,2026-01-28 10:00:00,Aminoácidos BCAA 200g,Suplementos,Instagram/Directo,17803.43,12000,0.0,0
792,2026-03-16 01:00:00,Glutamina 300g,Suplementos,ML_Clasico,19905.2,14000,2985.78,0
793,2026-01-13 04:00:00,Proteína Whey 1kg,Proteínas,ML_Premium,36862.54,25000,11058.76,3500
794,2026-02-27 07:00:00,Straps de Agarre,Accesorios,ML_Premium,6393.57,4500,1918.07,0
795,2026-04-26 10:00:00,Straps de Agarre,Accesorios,ML_Clasico,6514.75,4500,977.21,0
797,2026-02-17 06:00:00,Creatina Micronizada 300g,Creatinas,Instagram/Directo,29204.57,21000,0.0,0
798,2026-01-30 11:00:00,Cinto de Cuero Gym,Accesorios,ML_Premium,22041.09,15000,6612.33,0
799,2026-02-02 23:00:00,Cinto de Cuero Gym,Accesorios,ML_Premium,22334.85,15000,6700.45,0
800,2026-02-07 20:00:00,Cinto de Cuero Gym,Accesorios,ML_Premium,22142.16,15000,6642.65,0
801,2026-02-12 00:00:00,Shaker Pro,Accesorios,ML_Clasico,5028.38,3500,754.26,0
802,2026-01-12 01:00:00,Creatina Micronizada 300g,Creatinas,Instagram/Directo,30005.3,21000,0.0,3500
803,2026-02-25 19:00:00,Proteína Vegana 900g,Proteínas,Instagram/Directo,38314.86,28000,0.0,3500
804,2026-03-03 09:00:00,Straps de Agarre,Accesorios,Instagram/Directo,6582.69,4500,0.0,0
805,2026-04-19 12:00:00,Creatina Monohidrato 300g,Creatinas,ML_Premium,24560.54,18000,7368.16,0
806,2026-01-10 00:00:00,Proteína Vegana 900g,Proteínas,ML_Premium,41672.12,28000,12501.64,3500
807,2026-02-05 20:00:00,Proteína Vegana 900g,Proteínas,ML_Clasico,40639.67,28000,6095.95,3500
808,2026-01-12 02:00:00,Proteína Isolate 1kg,Proteínas,ML_Premium,45621.33,32000,13686.4,3500
809,2026-02-14 02:00:00,Proteína Whey 1kg,Proteínas,ML_Clasico,35276.95,25000,5291.54,3500
810,2026-02-12 04:00:00,Creatina Monohidrato 500g,Creatinas,Instagram/Directo,36562.9,26000,0.0,3500
811,2026-01-24 01:00:00,Glutamina 300g,Suplementos,ML_Clasico,19032.7,14000,2854.91,0
812,2026-03-20 21:00:00,Pre-Entreno Explosive,Suplementos,ML_Premium,22271.93,15000,6681.58,0
813,2026-02-24 04:00:00,Proteína Isolate 1kg,Proteínas,Instagram/Directo,47961.63,32000,0.0,3500
814,2026-04-19 02:00:00,Glutamina 300g,Suplementos,Instagram/Directo,20391.98,14000,0.0,0
815,2026-03-14 22:00:00,Shaker Pro,Accesorios,ML_Premium,5231.33,3500,1569.4,0
816,2026-04-28 14:00:00,Proteína Isolate 1kg,Proteínas,Instagram/Directo,45568.66,32000,0.0,3500
817,2026-03-09 03:00:00,Creatina Monohidrato 500g,Creatinas,ML_Premium,38827.91,26000,11648.37,3500
818,2026-02-06 21:00:00,Pre-Entreno Explosive,Suplementos,ML_Premium,20784.65,15000,6235.4,0
819,2026-03-03 03:00:00,Aminoácidos BCAA 200g,Suplementos,Instagram/Directo,17965.53,12000,0.0,0
820,2026-04-20 09:00:00,Cinto de Cuero Gym,Accesorios,Instagram/Directo,20692.48,15000,0.0,0
821,2026-04-26 01:00:00,Straps de Agarre,Accesorios,ML_Premium,6299.26,4500,1889.78,0
822,2026-04-04 07:00:00,Pre-Entreno Explosive,Suplementos,ML_Clasico,20638.26,15000,3095.74,0
823,2026-02-24 08:00:00,Proteína Vegana 900g,Proteínas,ML_Clasico,38764.9,28000,5814.73,3500
824,2026-04-12 17:00:00,Proteína Whey 1kg,Proteínas,ML_Premium,34013.83,25000,10204.15,3500
825,2026-02-25 07:00:00,Aminoácidos BCAA 200g,Suplementos,ML_Clasico,16731.36,12000,2509.7,0
826,2026-03-07 03:00:00,Creatina Monohidrato 300g,Creatinas,ML_Premium,26968.7,18000,8090.61,0
827,2026-01-20 19:00:00,Shaker Pro,Accesorios,ML_Premium,4839.28,3500,1451.78,0
828,2026-04-27 23:00:00,Cinto de Cuero Gym,Accesorios,ML_Clasico,21684.34,15000,3252.65,0
829,2026-04-08 09:00:00,Cinto de Cuero Gym,Accesorios,ML_Premium,22463.16,15000,6738.95,0
830,2026-04-27 00:00:00,Glutamina 300g,Suplementos,ML_Clasico,19884.48,14000,2982.67,0
831,2026-02-09 01:00:00,Shaker Pro,Accesorios,ML_Clasico,4743.68,3500,711.55,0
832,2026-03-03 23:00:00,Aminoácidos BCAA 200g,Suplementos,ML_Clasico,17568.01,12000,2635.2,0
833,2026-01-03 17:00:00,Proteína Isolate 1kg,Proteínas,ML_Clasico,45504.35,32000,6825.65,3500
834,2026-03-10 11:00:00,Creatina Micronizada 300g,Creatinas,ML_Premium,30939.58,21000,9281.87,3500
835,2026-04-29 17:00:00,Proteína Vegana 900g,Proteínas,ML_Premium,39944.06,28000,11983.22,3500
836,2026-03-22 14:00:00,Straps de Agarre,Accesorios,Instagram/Directo,6332.63,4500,0.0,0
838,2026-04-11 05:00:00,Glutamina 300g,Suplementos,ML_Clasico,19746.19,14000,2961.93,0
839,2026-02-25 10:00:00,Shaker Pro,Accesorios,Instagram/Directo,4760.09,3500,0.0,0
840,2026-02-21 23:00:00,Creatina Monohidrato 500g,Creatinas,Instagram/Directo,36247.18,26000,0.0,3500
841,2026-03-25 18:00:00,Creatina Micronizada 300g,Creatinas,ML_Clasico,29724.58,21000,4458.69,0
842,2026-04-18 04:00:00,Creatina Micronizada 300g,Creatinas,Instagram/Directo,29643.29,21000,0.0,0
843,2026-01-13 07:00:00,Cinto de Cuero Gym,Accesorios,Instagram/Directo,22218.24,15000,0.0,0
844,2026-03-14 14:00:00,Proteína Whey 1kg,Proteínas,Instagram/Directo,34479.98,25000,0.0,3500
845,2026-01-15 23:00:00,Creatina Micronizada 300g,Creatinas,ML_Clasico,30337.37,21000,4550.61,3500
846,2026-03-28 18:00:00,Glutamina 300g,Suplementos,Instagram/Directo,19732.88,14000,0.0,0
847,2026-01-05 16:00:00,Aminoácidos BCAA 200g,Suplementos,ML_Premium,16775.3,12000,5032.59,0
848,2026-03-13 01:00:00,Proteína Isolate 1kg,Proteínas,ML_Premium,45692.87,32000,13707.86,3500
850,2026-02-02 21:00:00,Shaker Pro,Accesorios,ML_Premium,4939.57,3500,1481.87,0
851,2026-02-10 21:00:00,Cinto de Cuero Gym,Accesorios,ML_Premium,21497.41,15000,6449.22,0
852,2026-03-29 19:00:00,Proteína Whey 1kg,Proteínas,ML_Clasico,35466.66,25000,5320.0,3500
853,2026-04-02 08:00:00,Creatina Micronizada 300g,Creatinas,Instagram/Directo,30682.89,21000,0.0,3500
854,2026-01-08 12:00:00,Proteína Isolate 1kg,Proteínas,ML_Clasico,44508.08,32000,6676.21,3500
855,2026-03-19 10:00:00,Creatina Micronizada 300g,Creatinas,Instagram/Directo,30783.43,21000,0.0,3500
856,2026-04-03 10:00:00,Creatina Monohidrato 500g,Creatinas,Instagram/Directo,38007.81,26000,0.0,3500
857,2026-03-02 04:00:00,Cinto de Cuero Gym,Accesorios,Instagram/Directo,21056.84,15000,0.0,0
858,2026-02-26 00:00:00,Proteína Whey 1kg,Proteínas,ML_Premium,34474.49,25000,10342.35,3500
859,2026-02-22 22:00:00,Straps de Agarre,Accesorios,ML_Clasico,6485.73,4500,972.86,0
860,2026-03-09 07:00:00,Straps de Agarre,Accesorios,ML_Clasico,6270.48,4500,940.57,0
861,2026-02-27 15:00:00,Creatina Monohidrato 300g,Creatinas,ML_Premium,26785.86,18000,8035.76,0
862,2026-02-15 22:00:00,Aminoácidos BCAA 200g,Suplementos,Instagram/Directo,17236.18,12000,0.0,0
863,2026-04-02 23:00:00,Proteína Vegana 900g,Proteínas,Instagram/Directo,38708.32,28000,0.0,3500
864,2026-01-22 06:00:00,Aminoácidos BCAA 200g,Suplementos,ML_Clasico,17557.87,12000,2633.68,0
865,2026-01-07 03:00:00,Aminoácidos BCAA 200g,Suplementos,ML_Clasico,16487.03,12000,2473.05,0
866,2026-01-22 01:00:00,Cinto de Cuero Gym,Accesorios,ML_Premium,20881.35,15000,6264.4,0
867,2026-01-05 08:00:00,Creatina Monohidrato 300g,Creatinas,ML_Clasico,24904.19,18000,3735.63,0
868,2026-02-17 06:00:00,Aminoácidos BCAA 200g,Suplementos,Instagram/Directo,16952.91,12000,0.0,0
869,2026-02-28 20:00:00,Proteína Whey 1kg,Proteínas,ML_Clasico,35310.08,25000,5296.51,3500
870,2026-02-12 01:00:00,Proteína Vegana 900g,Proteínas,Instagram/Directo,40754.52,28000,0.0,3500
871,2026-02-11 18:00:00,Aminoácidos BCAA 200g,Suplementos,Instagram/Directo,17785.16,12000,0.0,0
872,2026-02-14 13:00:00,Proteína Whey 1kg,Proteínas,ML_Premium,36589.98,25000,10976.99,3500
873,2026-01-30 22:00:00,Shaker Pro,Accesorios,Instagram/Directo,5067.55,3500,0.0,0
874,2026-03-15 07:00:00,Proteína Isolate 1kg,Proteínas,Instagram/Directo,45667.54,32000,0.0,3500
876,2026-04-09 14:00:00,Straps de Agarre,Accesorios,ML_Clasico,6148.5,4500,922.28,0
877,2026-01-17 22:00:00,Creatina Monohidrato 500g,Creatinas,ML_Clasico,37007.22,26000,5551.08,3500
878,2026-04-08 12:00:00,Creatina Monohidrato 300g,Creatinas,ML_Clasico,24625.13,18000,3693.77,0
879,2026-03-18 20:00:00,Proteína Isolate 1kg,Proteínas,Instagram/Directo,46776.85,32000,0.0,3500
880,2026-03-23 05:00:00,Creatina Micronizada 300g,Creatinas,ML_Clasico,29024.55,21000,4353.68,0
881,2026-04-10 21:00:00,Cinto de Cuero Gym,Accesorios,Instagram/Directo,21898.5,15000,0.0,0
882,2026-04-04 09:00:00,Proteína Vegana 900g,Proteínas,ML_Clasico,40630.23,28000,6094.53,3500
883,2026-01-11 01:00:00,Creatina Monohidrato 500g,Creatinas,Instagram/Directo,35454.36,26000,0.0,3500
884,2026-01-13 21:00:00,Creatina Micronizada 300g,Creatinas,Instagram/Directo,28661.05,21000,0.0,0
885,2026-01-21 06:00:00,Creatina Micronizada 300g,Creatinas,ML_Premium,28516.3,21000,8554.89,0
886,2026-01-01 17:00:00,Proteína Vegana 900g,Proteínas,Instagram/Directo,41189.58,28000,0.0,3500
887,2026-04-10 02:00:00,Creatina Monohidrato 500g,Creatinas,ML_Premium,35848.62,26000,10754.59,3500
888,2026-02-26 00:00:00,Proteína Isolate 1kg,Proteínas,ML_Premium,47948.36,32000,14384.51,3500
889,2026-04-13 06:00:00,Shaker Pro,Accesorios,ML_Clasico,4949.82,3500,742.47,0
890,2026-03-19 01:00:00,Creatina Micronizada 300g,Creatinas,Instagram/Directo,29282.0,21000,0.0,0
891,2026-01-11 21:00:00,Straps de Agarre,Accesorios,Instagram/Directo,6586.14,4500,0.0,0
892,2026-01-14 00:00:00,Shaker Pro,Accesorios,ML_Clasico,4928.5,3500,739.28,0
893,2026-04-25 00:00:00,Proteína Whey 1kg,Proteínas,ML_Clasico,35349.24,25000,5302.39,3500
894,2026-04-29 04:00:00,Creatina Micronizada 300g,Creatinas,ML_Clasico,30156.15,21000,4523.42,3500
895,2026-04-19 04:00:00,Pre-Entreno Explosive,Suplementos,ML_Clasico,21520.75,15000,3228.11,0
896,2026-04-02 01:00:00,Creatina Monohidrato 300g,Creatinas,ML_Clasico,25832.43,18000,3874.87,0
897,2026-02-21 06:00:00,Glutamina 300g,Suplementos,ML_Clasico,19681.85,14000,2952.28,0
898,2026-03-07 02:00:00,Cinto de Cuero Gym,Accesorios,ML_Premium,21854.4,15000,6556.32,0
899,2026-03-15 00:00:00,Aminoácidos BCAA 200g,Suplementos,ML_Premium,17107.05,12000,5132.12,0
900,2026-03-29 11:00:00,Glutamina 300g,Suplementos,Instagram/Directo,19517.54,14000,0.0,0
901,2026-02-04 06:00:00,Proteína Whey 1kg,Proteínas,ML_Premium,35168.58,25000,10550.57,3500
902,2026-01-23 04:00:00,Pre-Entreno Explosive,Suplementos,ML_Premium,22138.8,15000,6641.64,0
903,2026-04-17 18:00:00,Proteína Isolate 1kg,Proteínas,Instagram/Directo,43625.92,32000,0.0,3500
904,2026-02-21 00:00:00,Creatina Monohidrato 500g,Creatinas,ML_Premium,37091.62,26000,11127.49,3500
905,2026-04-09 06:00:00,Proteína Whey 1kg,Proteínas,ML_Premium,35977.7,25000,10793.31,3500
906,2026-04-09 09:00:00,Glutamina 300g,Suplementos,ML_Clasico,20552.64,14000,3082.9,0
907,2026-01-17 09:00:00,Proteína Vegana 900g,Proteínas,Instagram/Directo,39265.13,28000,0.0,3500
908,2026-03-30 23:00:00,Creatina Monohidrato 500g,Creatinas,Instagram/Directo,35593.32,26000,0.0,3500
909,2026-02-12 16:00:00,Shaker Pro,Accesorios,ML_Clasico,5088.6,3500,763.29,0
910,2026-02-04 07:00:00,Cinto de Cuero Gym,Accesorios,ML_Clasico,21727.29,15000,3259.09,0
911,2026-04-26 07:00:00,Proteína Isolate 1kg,Proteínas,Instagram/Directo,44260.49,32000,0.0,3500
912,2026-03-14 23:00:00,Glutamina 300g,Suplementos,ML_Premium,20371.4,14000,6111.42,0
913,2026-01-03 18:00:00,Creatina Monohidrato 300g,Creatinas,ML_Clasico,26010.58,18000,3901.59,0
914,2026-01-20 16:00:00,Creatina Monohidrato 500g,Creatinas,ML_Clasico,35806.75,26000,5371.01,3500
915,2026-01-08 06:00:00,Cinto de Cuero Gym,Accesorios,Instagram/Directo,21084.8,15000,0.0,0
917,2026-04-19 12:00:00,Creatina Monohidrato 500g,Creatinas,Instagram/Directo,37640.48,26000,0.0,3500
918,2026-02-16 20:00:00,Proteína Isolate 1kg,Proteínas,ML_Premium,46928.91,32000,14078.67,3500
919,2026-01-02 12:00:00,Glutamina 300g,Suplementos,ML_Premium,19881.22,14000,5964.37,0
920,2026-01-05 05:00:00,Proteína Whey 1kg,Proteínas,ML_Premium,36815.07,25000,11044.52,3500
921,2026-03-17 13:00:00,Proteína Whey 1kg,Proteínas,ML_Clasico,35727.66,25000,5359.15,3500
922,2026-02-27 01:00:00,Cinto de Cuero Gym,Accesorios,Instagram/Directo,20886.67,15000,0.0,0
923,2026-03-13 18:00:00,Creatina Monohidrato 300g,Creatinas,ML_Clasico,24766.12,18000,3714.92,0
924,2026-02-14 09:00:00,Glutamina 300g,Suplementos,ML_Premium,19276.68,14000,5783.0,0
925,2026-02-04 23:00:00,Cinto de Cuero Gym,Accesorios,ML_Premium,20400.36,15000,6120.11,0
926,2026-02-06 19:00:00,Proteína Whey 1kg,Proteínas,ML_Clasico,36200.0,25000,5430.0,3500
928,2026-01-17 12:00:00,Pre-Entreno Explosive,Suplementos,ML_Clasico,21249.91,15000,3187.49,0
929,2026-03-14 08:00:00,Creatina Monohidrato 300g,Creatinas,ML_Premium,26001.62,18000,7800.48,0
930,2026-01-11 05:00:00,Proteína Whey 1kg,Proteínas,ML_Clasico,37454.57,25000,5618.19,3500
931,2026-02-20 06:00:00,Pre-Entreno Explosive,Suplementos,Instagram/Directo,22047.35,15000,0.0,0
932,2026-02-07 00:00:00,Proteína Vegana 900g,Proteínas,ML_Premium,41062.24,28000,12318.67,3500
933,2026-04-23 11:00:00,Creatina Micronizada 300g,Creatinas,ML_Clasico,30790.18,21000,4618.53,3500
934,2026-04-15 20:00:00,Creatina Monohidrato 300g,Creatinas,ML_Clasico,26725.6,18000,4008.84,0
935,2026-04-21 04:00:00,Glutamina 300g,Suplementos,ML_Premium,19275.08,14000,5782.52,0
937,2026-01-23 04:00:00,Proteína Isolate 1kg,Proteínas,Instagram/Directo,46125.35,32000,0.0,3500
938,2026-04-08 10:00:00,Shaker Pro,Accesorios,ML_Premium,5141.48,3500,1542.45,0
939,2026-01-16 03:00:00,Proteína Whey 1kg,Proteínas,Instagram/Directo,36044.86,25000,0.0,3500
940,2026-04-21 17:00:00,Proteína Whey 1kg,Proteínas,ML_Clasico,34237.77,25000,5135.67,3500
941,2026-04-06 21:00:00,Creatina Micronizada 300g,Creatinas,Instagram/Directo,28445.73,21000,0.0,0
942,2026-04-02 20:00:00,Creatina Monohidrato 300g,Creatinas,Instagram/Directo,24391.99,18000,0.0,0
943,2026-04-16 03:00:00,Cinto de Cuero Gym,Accesorios,Instagram/Directo,21622.22,15000,0.0,0
944,2026-01-27 12:00:00,Aminoácidos BCAA 200g,Suplementos,ML_Premium,17671.22,12000,5301.37,0
945,2026-03-20 05:00:00,Straps de Agarre,Accesorios,Instagram/Directo,6465.7,4500,0.0,0
946,2026-04-11 13:00:00,Creatina Monohidrato 500g,Creatinas,Instagram/Directo,35957.71,26000,0.0,3500
947,2026-03-03 19:00:00,Cinto de Cuero Gym,Accesorios,ML_Clasico,22093.12,15000,3313.97,0
948,2026-04-03 14:00:00,Creatina Monohidrato 500g,Creatinas,ML_Clasico,38799.18,26000,5819.88,3500
949,2026-03-25 09:00:00,Glutamina 300g,Suplementos,ML_Clasico,20975.98,14000,3146.4,0
950,2026-03-25 22:00:00,Creatina Micronizada 300g,Creatinas,Instagram/Directo,28514.85,21000,0.0,0
951,2026-04-08 10:00:00,Shaker Pro,Accesorios,ML_Premium,4837.07,3500,1451.12,0
953,2026-02-05 21:00:00,Creatina Monohidrato 300g,Creatinas,ML_Clasico,25205.83,18000,3780.88,0
954,2026-03-10 08:00:00,Creatina Micronizada 300g,Creatinas,ML_Premium,30688.58,21000,9206.58,3500
955,2026-03-07 03:00:00,Creatina Micronizada 300g,Creatinas,ML_Premium,29287.15,21000,8786.14,0
956,2026-01-04 00:00:00,Shaker Pro,Accesorios,ML_Premium,4806.04,3500,1441.81,0
957,2026-02-14 19:00:00,Pre-Entreno Explosive,Suplementos,ML_Clasico,20377.05,15000,3056.56,0
958,2026-02-07 12:00:00,Pre-Entreno Explosive,Suplementos,ML_Premium,20743.92,15000,6223.18,0
959,2026-02-08 10:00:00,Proteína Whey 1kg,Proteínas,ML_Clasico,34526.17,25000,5178.93,3500
961,2026-04-29 22:00:00,Pre-Entreno Explosive,Suplementos,ML_Clasico,20470.89,15000,3070.63,0
962,2026-03-26 10:00:00,Aminoácidos BCAA 200g,Suplementos,Instagram/Directo,17859.32,12000,0.0,0
963,2026-04-16 21:00:00,Creatina Micronizada 300g,Creatinas,ML_Clasico,28864.43,21000,4329.67,0
965,2026-03-16 02:00:00,Proteína Isolate 1kg,Proteínas,ML_Clasico,47780.98,32000,7167.15,3500
966,2026-04-05 03:00:00,Creatina Monohidrato 500g,Creatinas,ML_Premium,35182.16,26000,10554.65,3500
967,2026-01-20 05:00:00,Creatina Micronizada 300g,Creatinas,Instagram/Directo,29995.86,21000,0.0,0
970,2026-04-29 23:00:00,Shaker Pro,Accesorios,ML_Clasico,5026.36,3500,753.95,0
971,2026-01-23 08:00:00,Pre-Entreno Explosive,Suplementos,ML_Premium,21109.94,15000,6332.98,0
972,2026-02-23 03:00:00,Shaker Pro,Accesorios,Instagram/Directo,5224.67,3500,0.0,0
973,2026-01-25 11:00:00,Cinto de Cuero Gym,Accesorios,ML_Clasico,20660.8,15000,3099.12,0
974,2026-02-28 13:00:00,Proteína Isolate 1kg,Proteínas,ML_Premium,47479.94,32000,14243.98,3500
975,2026-03-31 12:00:00,Pre-Entreno Explosive,Suplementos,ML_Clasico,21300.68,15000,3195.1,0
976,2026-03-04 21:00:00,Proteína Vegana 900g,Proteínas,ML_Clasico,39116.49,28000,5867.47,3500
977,2026-01-02 23:00:00,Aminoácidos BCAA 200g,Suplementos,ML_Premium,17280.45,12000,5184.13,0
978,2026-02-26 22:00:00,Cinto de Cuero Gym,Accesorios,ML_Clasico,20913.55,15000,3137.03,0
979,2026-03-09 00:00:00,Creatina Monohidrato 500g,Creatinas,ML_Premium,37826.22,26000,11347.87,3500
980,2026-04-26 04:00:00,Proteína Whey 1kg,Proteínas,ML_Clasico,35708.7,25000,5356.3,3500
981,2026-02-10 02:00:00,Proteína Vegana 900g,Proteínas,ML_Clasico,38032.57,28000,5704.89,3500
982,2026-03-20 18:00:00,Proteína Vegana 900g,Proteínas,ML_Clasico,40674.43,28000,6101.16,3500
983,2026-02-08 20:00:00,Creatina Micronizada 300g,Creatinas,ML_Premium,31122.18,21000,9336.65,3500
984,2026-02-27 21:00:00,Pre-Entreno Explosive,Suplementos,Instagram/Directo,21015.64,15000,0.0,0
985,2026-03-18 23:00:00,Creatina Micronizada 300g,Creatinas,ML_Clasico,30437.14,21000,4565.57,3500
986,2026-01-16 06:00:00,Aminoácidos BCAA 200g,Suplementos,ML_Clasico,17433.37,12000,2615.01,0
987,2026-01-01 13:00:00,Creatina Monohidrato 500g,Creatinas,ML_Clasico,37723.9,26000,5658.58,3500
988,2026-01-29 06:00:00,Proteína Isolate 1kg,Proteínas,Instagram/Directo,44828.51,32000,0.0,3500
989,2026-03-04 19:00:00,Proteína Whey 1kg,Proteínas,ML_Premium,36001.07,25000,10800.32,3500
990,2026-03-04 15:00:00,Straps de Agarre,Accesorios,Instagram/Directo,6403.18,4500,0.0,0
991,2026-01-09 23:00:00,Shaker Pro,Accesorios,ML_Clasico,4779.21,3500,716.88,0
992,2026-02-28 00:00:00,Creatina Monohidrato 500g,Creatinas,Instagram/Directo,36838.58,26000,0.0,3500
993,2026-01-09 00:00:00,Proteína Whey 1kg,Proteínas,Instagram/Directo,35457.9,25000,0.0,3500
994,2026-02-13 04:00:00,Creatina Monohidrato 500g,Creatinas,ML_Clasico,36520.09,26000,5478.01,3500
995,2026-02-11 15:00:00,Proteína Isolate 1kg,Proteínas,ML_Premium,45347.53,32000,13604.26,3500
996,2026-04-08 01:00:00,Proteína Vegana 900g,Proteínas,ML_Premium,39735.4,28000,11920.62,3500
997,2026-01-12 13:00:00,Proteína Isolate 1kg,Proteínas,Instagram/Directo,44077.71,32000,0.0,3500
998,2026-04-20 08:00:00,Creatina Monohidrato 300g,Creatinas,ML_Premium,25331.74,18000,7599.52,0
999,2026-04-11 23:00:00,Shaker Pro,Accesorios,Instagram/Directo,5025.2,3500,0.0,0
1000,2026-02-20 12:00:00,Proteína Whey 1kg,Proteínas,ML_Premium,35133.55,25000,10540.07,3500
409,2026-01-17 04:00:00,Creatina Monohidrato 300g,Creatinas,ML_Premium,25191.29,18000,7557.39,0
270,2026-02-22 16:00:00,Creatina Monohidrato 500g,Creatinas,Instagram/Directo,36938.16,26000,0.0,3500
846,2026-03-28 18:00:00,Glutamina 300g,Suplementos,Instagram/Directo,19732.88,14000,0.0,0
718,2026-01-30 18:00:00,Creatina Monohidrato 500g,Creatinas,ML_Clasico,36914.61,26000,5537.19,3500
818,2026-02-06 21:00:00,Pre-Entreno Explosive,Suplementos,ML_Premium,20784.65,15000,6235.4,0
382,2026-02-26 08:00:00,Proteína Whey 1kg,Proteínas,Instagram/Directo,35042.52,25000,0.0,3500
812,2026-03-20 21:00:00,Pre-Entreno Explosive,Suplementos,ML_Premium,22271.93,15000,6681.58,0
823,2026-02-24 08:00:00,Proteína Vegana 900g,Proteínas,ML_Clasico,38764.9,28000,5814.73,3500
260,2026-01-20 15:00:00,Cinto de Cuero Gym,Accesorios,ML_Premium,21233.55,15000,6370.06,0
805,2026-04-19 12:00:00,Creatina Monohidrato 300g,Creatinas,ML_Premium,24560.54,18000,7368.16,0
159,2026-01-23 17:00:00,Pre-Entreno Explosive,Suplementos,ML_Premium,21124.24,15000,6337.27,0
570,2026-03-26 14:00:00,Pre-Entreno Explosive,Suplementos,ML_Clasico,22380.02,15000,3357.0,0
680,2026-03-21 19:00:00,Glutamina 300g,Suplementos,ML_Clasico,20909.18,14000,3136.38,0
740,2026-02-03 05:00:00,Creatina Micronizada 300g,Creatinas,Instagram/Directo,30473.65,21000,0.0,3500
828,2026-04-27 23:00:00,Cinto de Cuero Gym,Accesorios,ML_Clasico,21684.34,15000,3252.65,0
903,2026-04-17 18:00:00,Proteína Isolate 1kg,Proteínas,Instagram/Directo,43625.92,32000,0.0,3500
147,2026-02-06 06:00:00,Creatina Monohidrato 500g,Creatinas,Instagram/Directo,36469.38,26000,0.0,3500
662,2026-03-20 21:00:00,Creatina Monohidrato 500g,Creatinas,ML_Premium,38066.24,26000,11419.87,3500
363,2026-03-11 08:00:00,Proteína Whey 1kg,Proteínas,ML_Clasico,35321.38,25000,5298.21,3500
144,2026-03-05 06:00:00,Creatina Monohidrato 500g,Creatinas,Instagram/Directo,35867.82,26000,0.0,3500
11,2026-02-09 23:00:00,Cinto de Cuero Gym,Accesorios,ML_Clasico,20698.33,15000,3104.75,0
98,2026-04-14 03:00:00,Straps de Agarre,Accesorios,Instagram/Directo,6370.54,4500,0.0,0
350,2026-01-17 07:00:00,Proteína Vegana 900g,Proteínas,Instagram/Directo,40120.81,28000,0.0,3500
142,2026-01-02 07:00:00,Proteína Whey 1kg,Proteínas,Instagram/Directo,35325.78,25000,0.0,3500
439,2026-04-16 15:00:00,Shaker Pro,Accesorios,ML_Clasico,4961.3,3500,744.2,0
312,2026-03-27 08:00:00,Proteína Isolate 1kg,Proteínas,Instagram/Directo,44197.41,32000,0.0,3500
114,2026-04-02 07:00:00,Creatina Monohidrato 300g,Creatinas,Instagram/Directo,26239.61,18000,0.0,0
617,2026-03-02 05:00:00,Glutamina 300g,Suplementos,ML_Clasico,20799.45,14000,3119.92,0
